[]
http://ucuenca.edu.ec/wkhuska/publication/bio-inspired-enhancement-of-reputation-systems-for-intelligent-environments,Information Sciences,,Latindex,[{"catalogada":"si";"tit_clave":["brazilian journal of information science"];"issn":["1981-1640"];"nombre_largo":["brasil"];"nfound":"1";"url":"si";"nfoundfoliou":1;"nombre_edi":["universidade estadual paulista; faculdade de filosofia e ci�ncias; departamento de ci�ncia da informa��o"];"folio_u":3190;"situacion":"vigente";"ano_ini":["2006"];"folio":16822;"subtema":["ciencias de la informaci�n"]};]
http://ucuenca.edu.ec/wkhuska/publication/silicon-nitride-growth-in-high-density-plasma-system,Solid State Technology,,
http://ucuenca.edu.ec/wkhuska/publication/cinc-challenge-comparing-three-algorithms-to-extract-fetal,,0277786X,
http://ucuenca.edu.ec/wkhuska/publication/surgery-for-rheumatic-tricuspid-valve-disease-30-year-experience,The Journal of Thoracic and Cardiovascular Surgery,,
http://ucuenca.edu.ec/wkhuska/publication/med12-is-potential-target-for-therapeutic-intervention-in-castration-resistant-prostate-cancer,Modern Pathology,,
http://ucuenca.edu.ec/wkhuska/publication/fty720-fingolimod-reduces-synucleinopathy-and-improves-gut-motility-in-a53t-mice-contributions-of-pro-brain-derived-neurotrophic-factor-pro-bdnf-and-mature-bdnf,Journal of Biological Chemistry,,
http://ucuenca.edu.ec/wkhuska/publication/influence-of-plant-species-on-physical-chemical-and-biological-soil-properties-in-mediterranean-forest-soil,European Journal of Forest Research,,
http://ucuenca.edu.ec/wkhuska/publication/saccharomyces-boulardii-prevents-apoptosis-in-ehec-infected-t84,,17697123,
http://ucuenca.edu.ec/wkhuska/publication/the-da-vinci-study-phase-primary-results-of-vegf-trap-eye-in-patients-with-diabetic-macular-edema,Ophthalmology,,
http://ucuenca.edu.ec/wkhuska/publication/efecto-del-escaldado-en-lechosa-carica-papaya-con-minimo-procesamiento,Revista De La Facultad De Agronomia De La Universidad Del Zulia,,
http://ucuenca.edu.ec/wkhuska/publication/pet-imaging-with-multimodal-upconversion-nanoparticles,Dalton Transactions,,
http://ucuenca.edu.ec/wkhuska/publication/efficacy-and-safety-of-two-whole-igg-polyvalent-antivenoms-refined-by-caprylic-acid-fractionation-with-or-without-propiolactone-in-the-treatment-of-bothrops-asper-bites-in-colombia,Transactions of The Royal Society of Tropical Medicine and Hygiene,,
http://ucuenca.edu.ec/wkhuska/publication/extensional-lower-cretaceous-volcanism-in-the-coastal-range-29-20-30-chile-geochemistry-and-petrogenesis,Journal of South American Earth Sciences,,
http://ucuenca.edu.ec/wkhuska/publication/taxonomic-notes-on-the-small-resin-bees-hypanthidioides-subgenus-michanthidium-hymenoptera-megachilidae,ZooKeys,,
http://ucuenca.edu.ec/wkhuska/publication/contact-relationships-of-tertiary-volcanic-units-from-the-andes-of-central-chile-33-reinterpretation-based-on-40ar-39ar-dating,Andean Geology,,Latindex,[{"catalogada":"si";"tit_clave":["andean geology (online)"];"issn":["0718-7106"];"nombre_largo":["chile"];"nfound":"1";"url":"si";"nfoundfoliou":1;"nombre_edi":["servicio nacional de geolog�a y miner�a"];"folio_u":980;"situacion":"vigente";"ano_ini":["2009"];"folio":18159;"subtema":["geolog�a"]};]
http://ucuenca.edu.ec/wkhuska/publication/mycobacterium-hippocampi-sp-nov-rapidly-growing-scotochromogenic-species-isolated-from-seahorse-with-tail-rot,Current Microbiology,,
http://ucuenca.edu.ec/wkhuska/publication/early-succession-arthropod-community-changes-on-experimental-passion-fruit-plant-patches-along-land-use-gradient-in,,01678809,
http://ucuenca.edu.ec/wkhuska/publication/an-index-for-delivery-of-ecosystem-service-bundles,,1470160X,
http://ucuenca.edu.ec/wkhuska/publication/the-economic-value-of-basin-protection-to-improve-the-quality-and-reliability-of-potable-water-the-case-of,,13667017,
http://ucuenca.edu.ec/wkhuska/publication/assessment-of-oat-fiber-technology-in-ground-beef-intended-for-international-meat-formulations,Meat Science,,
http://ucuenca.edu.ec/wkhuska/publication/sexual-risk-behaviors-by-relationship-type-and-trauma-history-among-hiv-positive-men-who-have-sex-with-men,Archives of Sexual Behavior,,
http://ucuenca.edu.ec/wkhuska/publication/keratomycosis-after-cataract-surgery,Journal of Cataract and Refractive Surgery,,
http://ucuenca.edu.ec/wkhuska/publication/reproductive-cycle-of-the-rock-oyster-striostrea-prismatica-gray-1825-from-two-locations-on-the-southern-coast-of-ecuador,Aquaculture Research,,
http://ucuenca.edu.ec/wkhuska/publication/space-time-rainfall-variability-in-the-paute-ecuadorian-andes,,08856087,
http://ucuenca.edu.ec/wkhuska/publication/geolinked-data-and-inspire-through-an-application-case,International Journal of Geographical Information Science,,
